Namespace(alpha=0.8, augment='delete', beta=0.0005, dataset='bonanza-4', debug=False, dim_embs=32, dropout=0.5, epochs=2000, lr=0.005, mask_ratio=0.1, no_cuda=False, predictor='2-linear', seed=2023, tau=0.05)
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 0, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 0, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 0, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 0, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 0, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 0, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 1, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 1, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 1, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 2, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 2, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 2, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 3, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 3, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 3, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 4, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 4, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 4, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 5, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 5, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 5, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 6, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 6, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 6, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 7, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 7, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 7, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 8, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 8, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 8, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 9, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 9, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 9, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 10, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 10, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 10, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 11, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 11, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 11, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 12, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 12, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 12, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 13, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 13, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 13, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 14, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 14, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 14, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 15, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 15, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 15, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
{'train_auc': 0.5, 'train_f1': 0.0, 'train_pos_ratio': 0.9799433391281952, 'train_epoch': 16, 'train_macro_f1': 0.01966230077323655, 'train_micro_f1': 0.020056660871804778, 'val_auc': 0.5, 'val_f1': 0.0, 'val_pos_ratio': 0.983032293377121, 'val_epoch': 16, 'val_macro_f1': 0.016684607104413347, 'val_micro_f1': 0.016967706622879036, 'test_auc': 0.5, 'test_f1': 0.0, 'test_pos_ratio': 0.9770114942528736, 'test_epoch': 16, 'test_macro_f1': 0.02247191011235955, 'test_micro_f1': 0.022988505747126436}
